Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 01:34:08.955000,RIC,3,0 days 00:01:11.929000,32.0,2.0,,,0 days 00:00:17.875000,0 days 00:00:32.162000,0 days 00:00:21.892000,0 days 01:33:14.938000,0 days 01:33:47.100000,0 days 01:34:08.992000,,221.0,271.0,296.0,False,HARD,22.0,False,RB,0 days 01:32:57.026000,2024-06-30 13:40:28.137,1,10.0,False,,False,True,2024
0 days 01:35:20.588000,RIC,3,0 days 00:01:11.633000,33.0,2.0,,,0 days 00:00:17.758000,0 days 00:00:31.960000,0 days 00:00:21.915000,0 days 01:34:26.750000,0 days 01:34:58.710000,0 days 01:35:20.625000,,225.0,271.0,300.0,False,HARD,23.0,False,RB,0 days 01:34:08.955000,2024-06-30 13:41:40.066,1,10.0,False,,False,True,2024
0 days 01:36:32.492000,RIC,3,0 days 00:01:11.904000,34.0,2.0,,,0 days 00:00:17.850000,0 days 00:00:32.068000,0 days 00:00:21.986000,0 days 01:35:38.475000,0 days 01:36:10.543000,0 days 01:36:32.529000,,224.0,269.0,298.0,False,HARD,24.0,False,RB,0 days 01:35:20.588000,2024-06-30 13:42:51.699,1,10.0,False,,False,True,2024
0 days 01:37:44.501000,RIC,3,0 days 00:01:12.009000,35.0,2.0,,,0 days 00:00:17.850000,0 days 00:00:32.107000,0 days 00:00:22.052000,,0 days 01:37:22.486000,0 days 01:37:44.538000,,219.0,269.0,299.0,False,HARD,25.0,False,RB,0 days 01:36:32.492000,2024-06-30 13:44:03.603,1,10.0,False,,False,True,2024
0 days 01:38:56.558000,RIC,3,0 days 00:01:12.057000,36.0,2.0,,,0 days 00:00:17.827000,0 days 00:00:32.143000,0 days 00:00:22.087000,0 days 01:38:02.365000,0 days 01:38:34.508000,0 days 01:38:56.595000,299.0,221.0,270.0,302.0,False,HARD,26.0,False,RB,0 days 01:37:44.501000,2024-06-30 13:45:15.612,1,10.0,False,,False,True,2024
0 days 01:40:11.863000,RIC,3,0 days 00:01:15.305000,37.0,2.0,,0 days 01:40:08.751000,0 days 00:00:17.804000,0 days 00:00:32.220000,0 days 00:00:25.281000,0 days 01:39:14.399000,0 days 01:39:46.619000,0 days 01:40:11.900000,301.0,223.0,,300.0,False,HARD,27.0,False,RB,0 days 01:38:56.558000,2024-06-30 13:46:27.669,1,12.0,False,,False,False,2024
0 days 01:41:39.130000,RIC,3,0 days 00:01:27.267000,38.0,3.0,0 days 01:40:29.665000,,0 days 00:00:34.140000,0 days 00:00:31.634000,0 days 00:00:21.493000,0 days 01:40:46.040000,0 days 01:41:17.674000,0 days 01:41:39.167000,294.0,228.0,271.0,297.0,False,HARD,1.0,True,RB,0 days 01:40:11.863000,2024-06-30 13:47:42.974,1,16.0,False,,False,False,2024
0 days 01:42:49.918000,RIC,3,0 days 00:01:10.788000,39.0,3.0,,,0 days 00:00:17.510000,0 days 00:00:31.548000,0 days 00:00:21.730000,0 days 01:41:56.677000,0 days 01:42:28.225000,0 days 01:42:49.955000,298.0,226.0,278.0,316.0,True,HARD,2.0,True,RB,0 days 01:41:39.130000,2024-06-30 13:49:10.241,1,16.0,False,,False,True,2024
0 days 01:44:00.774000,RIC,3,0 days 00:01:10.856000,40.0,3.0,,,0 days 00:00:17.384000,0 days 00:00:31.740000,0 days 00:00:21.732000,0 days 01:43:07.339000,0 days 01:43:39.079000,0 days 01:44:00.811000,314.0,226.0,278.0,312.0,False,HARD,3.0,True,RB,0 days 01:42:49.918000,2024-06-30 13:50:21.029,1,15.0,False,,False,True,2024
0 days 01:45:11.504000,RIC,3,0 days 00:01:10.730000,41.0,3.0,,,0 days 00:00:17.175000,0 days 00:00:31.822000,0 days 00:00:21.733000,0 days 01:44:17.986000,0 days 01:44:49.808000,0 days 01:45:11.541000,,227.0,279.0,315.0,True,HARD,4.0,True,RB,0 days 01:44:00.774000,2024-06-30 13:51:31.885,1,15.0,False,,False,True,2024
0 days 01:46:22.098000,RIC,3,0 days 00:01:10.594000,42.0,3.0,,,0 days 00:00:17.248000,0 days 00:00:31.630000,0 days 00:00:21.716000,0 days 01:45:28.789000,0 days 01:46:00.419000,0 days 01:46:22.135000,316.0,225.0,278.0,315.0,True,HARD,5.0,True,RB,0 days 01:45:11.504000,2024-06-30 13:52:42.615,1,15.0,False,,False,True,2024
0 days 01:47:32.841000,RIC,3,0 days 00:01:10.743000,43.0,3.0,,,0 days 00:00:17.308000,0 days 00:00:31.725000,0 days 00:00:21.710000,0 days 01:46:39.443000,0 days 01:47:11.168000,0 days 01:47:32.878000,313.0,227.0,272.0,311.0,False,HARD,6.0,True,RB,0 days 01:46:22.098000,2024-06-30 13:53:53.209,1,13.0,False,,False,True,2024
0 days 01:48:43.784000,RIC,3,0 days 00:01:10.943000,44.0,3.0,,,0 days 00:00:17.660000,0 days 00:00:31.650000,0 days 00:00:21.633000,0 days 01:47:50.538000,0 days 01:48:22.188000,0 days 01:48:43.821000,299.0,228.0,272.0,302.0,False,HARD,7.0,True,RB,0 days 01:47:32.841000,2024-06-30 13:55:03.952,1,11.0,False,,False,True,2024
0 days 01:49:54.612000,RIC,3,0 days 00:01:10.828000,45.0,3.0,,,0 days 00:00:17.619000,0 days 00:00:31.551000,0 days 00:00:21.658000,0 days 01:49:01.440000,0 days 01:49:32.991000,0 days 01:49:54.649000,,228.0,271.0,302.0,False,HARD,8.0,True,RB,0 days 01:48:43.784000,2024-06-30 13:56:14.895,1,10.0,False,,False,True,2024
0 days 01:51:05.535000,RIC,3,0 days 00:01:10.923000,46.0,3.0,,,0 days 00:00:17.634000,0 days 00:00:31.781000,0 days 00:00:21.508000,0 days 01:50:12.283000,0 days 01:50:44.064000,0 days 01:51:05.572000,297.0,225.0,271.0,301.0,False,HARD,9.0,True,RB,0 days 01:49:54.612000,2024-06-30 13:57:25.723,1,10.0,False,,False,True,2024
0 days 01:52:16.208000,RIC,3,0 days 00:01:10.673000,47.0,3.0,,,0 days 00:00:17.592000,0 days 00:00:31.517000,0 days 00:00:21.564000,0 days 01:51:23.164000,0 days 01:51:54.681000,0 days 01:52:16.245000,,227.0,271.0,302.0,False,HARD,10.0,True,RB,0 days 01:51:05.535000,2024-06-30 13:58:36.646,1,10.0,False,,False,True,2024
0 days 01:53:26.854000,RIC,3,0 days 00:01:10.646000,48.0,3.0,,,0 days 00:00:17.555000,0 days 00:00:31.529000,0 days 00:00:21.562000,0 days 01:52:33.800000,0 days 01:53:05.329000,0 days 01:53:26.891000,300.0,231.0,272.0,301.0,False,HARD,11.0,True,RB,0 days 01:52:16.208000,2024-06-30 13:59:47.319,1,10.0,False,,False,True,2024
0 days 01:54:37.280000,RIC,3,0 days 00:01:10.426000,49.0,3.0,,,0 days 00:00:17.482000,0 days 00:00:31.525000,0 days 00:00:21.419000,0 days 01:53:44.373000,0 days 01:54:15.898000,0 days 01:54:37.317000,299.0,227.0,274.0,300.0,True,HARD,12.0,True,RB,0 days 01:53:26.854000,2024-06-30 14:00:57.965,1,10.0,False,,False,True,2024
0 days 01:55:47.798000,RIC,3,0 days 00:01:10.518000,50.0,3.0,,,0 days 00:00:17.552000,0 days 00:00:31.465000,0 days 00:00:21.501000,0 days 01:54:54.869000,0 days 01:55:26.334000,0 days 01:55:47.835000,297.0,229.0,273.0,302.0,False,HARD,13.0,True,RB,0 days 01:54:37.280000,2024-06-30 14:02:08.391,1,10.0,False,,False,True,2024
0 days 01:56:58.846000,RIC,3,0 days 00:01:11.048000,51.0,3.0,,,0 days 00:00:17.587000,0 days 00:00:31.713000,0 days 00:00:21.748000,0 days 01:56:05.422000,0 days 01:56:37.135000,0 days 01:56:58.883000,295.0,224.0,272.0,300.0,False,HARD,14.0,True,RB,0 days 01:55:47.798000,2024-06-30 14:03:18.909,1,10.0,False,,False,True,2024
0 days 01:58:09.785000,RIC,3,0 days 00:01:10.939000,52.0,3.0,,,0 days 00:00:17.603000,0 days 00:00:31.800000,0 days 00:00:21.536000,0 days 01:57:16.486000,0 days 01:57:48.286000,0 days 01:58:09.822000,294.0,228.0,273.0,303.0,False,HARD,15.0,True,RB,0 days 01:56:58.846000,2024-06-30 14:04:29.957,1,9.0,False,,False,True,2024
0 days 01:59:21.681000,RIC,3,0 days 00:01:11.896000,53.0,3.0,,,0 days 00:00:17.701000,0 days 00:00:32.642000,0 days 00:00:21.553000,0 days 01:58:27.523000,0 days 01:59:00.165000,0 days 01:59:21.718000,,224.0,274.0,309.0,False,HARD,16.0,True,RB,0 days 01:58:09.785000,2024-06-30 14:05:40.896,1,10.0,False,,False,True,2024
0 days 02:00:32.550000,RIC,3,0 days 00:01:10.869000,54.0,3.0,,,0 days 00:00:17.665000,0 days 00:00:31.858000,0 days 00:00:21.346000,0 days 01:59:39.383000,0 days 02:00:11.241000,0 days 02:00:32.587000,293.0,227.0,275.0,302.0,False,HARD,17.0,True,RB,0 days 01:59:21.681000,2024-06-30 14:06:52.792,1,10.0,False,,False,True,2024
0 days 02:01:43.425000,RIC,3,0 days 00:01:10.875000,55.0,3.0,,,0 days 00:00:17.595000,0 days 00:00:31.749000,0 days 00:00:21.531000,0 days 02:00:50.182000,0 days 02:01:21.931000,0 days 02:01:43.462000,294.0,227.0,275.0,302.0,False,HARD,18.0,True,RB,0 days 02:00:32.550000,2024-06-30 14:08:03.661,1,10.0,False,,False,True,2024
0 days 02:02:53.985000,RIC,3,0 days 00:01:10.560000,56.0,3.0,,,0 days 00:00:17.567000,0 days 00:00:31.681000,0 days 00:00:21.312000,0 days 02:02:01.029000,0 days 02:02:32.710000,0 days 02:02:54.022000,292.0,228.0,276.0,302.0,False,HARD,19.0,True,RB,0 days 02:01:43.425000,2024-06-30 14:09:14.536,1,10.0,False,,False,True,2024
0 days 02:04:04.601000,RIC,3,0 days 00:01:10.616000,57.0,3.0,,,0 days 00:00:17.424000,0 days 00:00:31.824000,0 days 00:00:21.368000,0 days 02:03:11.446000,0 days 02:03:43.270000,0 days 02:04:04.638000,294.0,228.0,275.0,302.0,False,HARD,20.0,True,RB,0 days 02:02:53.985000,2024-06-30 14:10:25.096,1,10.0,False,,False,True,2024
0 days 02:05:15.511000,RIC,3,0 days 00:01:10.910000,58.0,3.0,,,0 days 00:00:17.551000,0 days 00:00:31.944000,0 days 00:00:21.415000,0 days 02:04:22.189000,0 days 02:04:54.133000,0 days 02:05:15.548000,293.0,228.0,275.0,300.0,False,HARD,21.0,True,RB,0 days 02:04:04.601000,2024-06-30 14:11:35.712,1,10.0,False,,False,True,2024
0 days 02:06:26.418000,RIC,3,0 days 00:01:10.907000,59.0,3.0,,,0 days 00:00:17.549000,0 days 00:00:31.836000,0 days 00:00:21.522000,0 days 02:05:33.097000,0 days 02:06:04.933000,0 days 02:06:26.455000,292.0,229.0,274.0,303.0,False,HARD,22.0,True,RB,0 days 02:05:15.511000,2024-06-30 14:12:46.622,1,10.0,False,,False,True,2024
0 days 02:07:36.999000,RIC,3,0 days 00:01:10.581000,60.0,3.0,,,0 days 00:00:17.597000,0 days 00:00:31.651000,0 days 00:00:21.333000,0 days 02:06:44.052000,0 days 02:07:15.703000,0 days 02:07:37.036000,297.0,230.0,276.0,305.0,False,HARD,23.0,True,RB,0 days 02:06:26.418000,2024-06-30 14:13:57.529,1,10.0,False,,False,True,2024
0 days 02:08:47.928000,RIC,3,0 days 00:01:10.929000,61.0,3.0,,,0 days 00:00:17.573000,0 days 00:00:31.818000,0 days 00:00:21.538000,0 days 02:07:54.609000,0 days 02:08:26.427000,0 days 02:08:47.965000,295.0,227.0,275.0,303.0,False,HARD,24.0,True,RB,0 days 02:07:36.999000,2024-06-30 14:15:08.110,1,10.0,False,,False,True,2024
0 days 02:09:58.976000,RIC,3,0 days 00:01:11.048000,62.0,3.0,,,0 days 00:00:17.625000,0 days 00:00:31.859000,0 days 00:00:21.564000,0 days 02:09:05.590000,0 days 02:09:37.449000,0 days 02:09:59.013000,300.0,229.0,274.0,307.0,False,HARD,25.0,True,RB,0 days 02:08:47.928000,2024-06-30 14:16:19.039,1,10.0,False,,False,True,2024
0 days 02:11:10.252000,RIC,3,0 days 00:01:11.276000,63.0,3.0,,,0 days 00:00:17.679000,0 days 00:00:32.020000,0 days 00:00:21.577000,0 days 02:10:16.692000,0 days 02:10:48.712000,0 days 02:11:10.289000,298.0,228.0,275.0,310.0,False,HARD,26.0,True,RB,0 days 02:09:58.976000,2024-06-30 14:17:30.087,12,10.0,False,,False,True,2024
0 days 02:12:21.826000,RIC,3,0 days 00:01:11.574000,64.0,3.0,,,0 days 00:00:17.654000,0 days 00:00:32.207000,0 days 00:00:21.713000,0 days 02:11:27.943000,0 days 02:12:00.150000,0 days 02:12:21.863000,297.0,227.0,273.0,309.0,False,HARD,27.0,True,RB,0 days 02:11:10.252000,2024-06-30 14:18:41.363,1,10.0,False,,False,True,2024
0 days 02:13:48.554000,RIC,3,0 days 00:01:26.728000,65.0,3.0,,,0 days 00:00:17.700000,0 days 00:00:39.651000,0 days 00:00:29.377000,0 days 02:12:39.563000,0 days 02:13:19.214000,0 days 02:13:48.591000,296.0,205.0,202.0,290.0,False,HARD,28.0,True,RB,0 days 02:12:21.826000,2024-06-30 14:19:52.937,167,9.0,False,,False,False,2024
0 days 02:15:00.237000,RIC,3,0 days 00:01:11.683000,66.0,3.0,,,0 days 00:00:18.423000,0 days 00:00:31.791000,0 days 00:00:21.469000,0 days 02:14:07.014000,0 days 02:14:38.805000,0 days 02:15:00.274000,300.0,230.0,275.0,309.0,False,HARD,29.0,True,RB,0 days 02:13:48.554000,2024-06-30 14:21:19.665,71,9.0,False,,False,False,2024
0 days 02:16:11.305000,RIC,3,0 days 00:01:11.068000,67.0,3.0,,,0 days 00:00:17.633000,0 days 00:00:31.836000,0 days 00:00:21.599000,0 days 02:15:17.907000,0 days 02:15:49.743000,0 days 02:16:11.342000,301.0,228.0,275.0,308.0,False,HARD,30.0,True,RB,0 days 02:15:00.237000,2024-06-30 14:22:31.348,1,9.0,False,,False,True,2024
0 days 02:17:21.957000,RIC,3,0 days 00:01:10.652000,68.0,3.0,,,0 days 00:00:17.532000,0 days 00:00:31.753000,0 days 00:00:21.367000,0 days 02:16:28.874000,0 days 02:17:00.627000,0 days 02:17:21.994000,297.0,229.0,283.0,319.0,False,HARD,31.0,True,RB,0 days 02:16:11.305000,2024-06-30 14:23:42.416,1,9.0,False,,False,True,2024
0 days 02:18:32.749000,RIC,3,0 days 00:01:10.792000,69.0,3.0,,,0 days 00:00:17.283000,0 days 00:00:32.070000,0 days 00:00:21.439000,0 days 02:17:39.277000,0 days 02:18:11.347000,0 days 02:18:32.786000,315.0,228.0,282.0,318.0,False,HARD,32.0,True,RB,0 days 02:17:21.957000,2024-06-30 14:24:53.068,1,9.0,False,,False,True,2024
0 days 02:19:43.874000,RIC,3,0 days 00:01:11.125000,70.0,3.0,,,0 days 00:00:17.236000,0 days 00:00:32.158000,0 days 00:00:21.731000,0 days 02:18:50.022000,0 days 02:19:22.180000,0 days 02:19:43.911000,317.0,228.0,280.0,319.0,False,HARD,33.0,True,RB,0 days 02:18:32.749000,2024-06-30 14:26:03.860,1,9.0,False,,False,True,2024
0 days 02:20:55.254000,RIC,3,0 days 00:01:11.380000,71.0,3.0,,,0 days 00:00:17.312000,0 days 00:00:32.251000,0 days 00:00:21.817000,0 days 02:20:01.223000,0 days 02:20:33.474000,0 days 02:20:55.291000,318.0,226.0,280.0,322.0,False,HARD,34.0,True,RB,0 days 02:19:43.874000,2024-06-30 14:27:14.985,1,9.0,False,,False,True,2024
0 days 00:56:50.396000,GAS,10,0 days 00:01:19.109000,1.0,1.0,,,,0 days 00:00:33.129000,0 days 00:00:22.579000,,0 days 00:56:28.061000,0 days 00:56:50.403000,312.0,223.0,270.0,312.0,False,MEDIUM,1.0,True,Alpine,0 days 00:55:31.047000,2024-06-30 13:03:02.158,1,11.0,False,,False,False,2024
0 days 00:58:01.779000,GAS,10,0 days 00:01:11.383000,2.0,1.0,,,0 days 00:00:17.571000,0 days 00:00:31.898000,0 days 00:00:21.914000,0 days 00:57:07.974000,0 days 00:57:39.872000,0 days 00:58:01.786000,320.0,223.0,277.0,313.0,True,MEDIUM,2.0,True,Alpine,0 days 00:56:50.396000,2024-06-30 13:04:21.507,1,11.0,False,,False,True,2024
0 days 00:59:12.969000,GAS,10,0 days 00:01:11.190000,3.0,1.0,,,0 days 00:00:17.372000,0 days 00:00:31.902000,0 days 00:00:21.916000,0 days 00:58:19.158000,0 days 00:58:51.060000,0 days 00:59:12.976000,308.0,225.0,277.0,301.0,True,MEDIUM,3.0,True,Alpine,0 days 00:58:01.779000,2024-06-30 13:05:32.890,1,11.0,False,,False,True,2024
0 days 01:00:24.014000,GAS,10,0 days 00:01:11.045000,4.0,1.0,,,0 days 00:00:17.540000,0 days 00:00:31.769000,0 days 00:00:21.736000,0 days 00:59:30.516000,0 days 01:00:02.285000,0 days 01:00:24.021000,311.0,224.0,278.0,306.0,True,MEDIUM,4.0,True,Alpine,0 days 00:59:12.969000,2024-06-30 13:06:44.080,1,11.0,False,,False,True,2024
0 days 01:01:35.025000,GAS,10,0 days 00:01:11.011000,5.0,1.0,,,0 days 00:00:17.562000,0 days 00:00:31.730000,0 days 00:00:21.719000,0 days 01:00:41.583000,0 days 01:01:13.313000,0 days 01:01:35.032000,312.0,221.0,276.0,305.0,True,MEDIUM,5.0,True,Alpine,0 days 01:00:24.014000,2024-06-30 13:07:55.125,1,11.0,False,,False,True,2024
0 days 01:02:46.163000,GAS,10,0 days 00:01:11.138000,6.0,1.0,,,0 days 00:00:17.631000,0 days 00:00:31.830000,0 days 00:00:21.677000,0 days 01:01:52.663000,0 days 01:02:24.493000,0 days 01:02:46.170000,310.0,226.0,277.0,304.0,False,MEDIUM,6.0,True,Alpine,0 days 01:01:35.025000,2024-06-30 13:09:06.136,1,11.0,False,,False,True,2024
0 days 01:03:57.676000,GAS,10,0 days 00:01:11.513000,7.0,1.0,,,0 days 00:00:17.521000,0 days 00:00:31.892000,0 days 00:00:22.100000,0 days 01:03:03.691000,0 days 01:03:35.583000,0 days 01:03:57.683000,308.0,221.0,275.0,308.0,False,MEDIUM,7.0,True,Alpine,0 days 01:02:46.163000,2024-06-30 13:10:17.274,1,11.0,False,,False,True,2024
0 days 01:05:09.355000,GAS,10,0 days 00:01:11.679000,8.0,1.0,,,0 days 00:00:17.578000,0 days 00:00:32.054000,0 days 00:00:22.047000,0 days 01:04:15.261000,0 days 01:04:47.315000,0 days 01:05:09.362000,314.0,219.0,275.0,306.0,False,MEDIUM,8.0,True,Alpine,0 days 01:03:57.676000,2024-06-30 13:11:28.787,1,11.0,False,,False,True,2024
0 days 01:06:20.864000,GAS,10,0 days 00:01:11.509000,9.0,1.0,,,0 days 00:00:17.636000,0 days 00:00:32.034000,0 days 00:00:21.839000,0 days 01:05:26.998000,0 days 01:05:59.032000,0 days 01:06:20.871000,313.0,222.0,277.0,307.0,False,MEDIUM,9.0,True,Alpine,0 days 01:05:09.355000,2024-06-30 13:12:40.466,1,11.0,False,,False,True,2024
0 days 01:07:32.996000,GAS,10,0 days 00:01:12.132000,10.0,1.0,,,0 days 00:00:17.590000,0 days 00:00:32.226000,0 days 00:00:22.316000,0 days 01:06:38.461000,0 days 01:07:10.687000,0 days 01:07:33.003000,,221.0,275.0,308.0,False,MEDIUM,10.0,True,Alpine,0 days 01:06:20.864000,2024-06-30 13:13:51.975,1,10.0,False,,False,True,2024
0 days 01:08:44.936000,GAS,10,0 days 00:01:11.940000,11.0,1.0,,,0 days 00:00:17.881000,0 days 00:00:32.198000,0 days 00:00:21.861000,0 days 01:07:50.884000,0 days 01:08:23.082000,0 days 01:08:44.943000,296.0,222.0,268.0,289.0,False,MEDIUM,11.0,True,Alpine,0 days 01:07:32.996000,2024-06-30 13:15:04.107,1,9.0,False,,False,True,2024
0 days 01:09:56.892000,GAS,10,0 days 00:01:11.956000,12.0,1.0,,,0 days 00:00:17.962000,0 days 00:00:32.216000,0 days 00:00:21.778000,0 days 01:09:02.905000,0 days 01:09:35.121000,0 days 01:09:56.899000,297.0,221.0,267.0,288.0,False,MEDIUM,12.0,True,Alpine,0 days 01:08:44.936000,2024-06-30 13:16:16.047,1,9.0,False,,False,True,2024
0 days 01:11:08.597000,GAS,10,0 days 00:01:11.705000,13.0,1.0,,,0 days 00:00:18.008000,0 days 00:00:32.010000,0 days 00:00:21.687000,0 days 01:10:14.907000,0 days 01:10:46.917000,0 days 01:11:08.604000,293.0,223.0,268.0,290.0,False,MEDIUM,13.0,True,Alpine,0 days 01:09:56.892000,2024-06-30 13:17:28.003,1,9.0,False,,False,True,2024
0 days 01:12:20.518000,GAS,10,0 days 00:01:11.921000,14.0,1.0,,,0 days 00:00:17.964000,0 days 00:00:32.073000,0 days 00:00:21.884000,0 days 01:11:26.568000,0 days 01:11:58.641000,0 days 01:12:20.525000,296.0,224.0,268.0,290.0,False,MEDIUM,14.0,True,Alpine,0 days 01:11:08.597000,2024-06-30 13:18:39.708,1,9.0,False,,False,True,2024
0 days 01:13:32.607000,GAS,10,0 days 00:01:12.089000,15.0,1.0,,,0 days 00:00:17.935000,0 days 00:00:32.146000,0 days 00:00:22.008000,0 days 01:12:38.460000,0 days 01:13:10.606000,0 days 01:13:32.614000,297.0,220.0,268.0,291.0,False,MEDIUM,15.0,True,Alpine,0 days 01:12:20.518000,2024-06-30 13:19:51.629,1,9.0,False,,False,True,2024
0 days 01:14:44.987000,GAS,10,0 days 00:01:12.380000,16.0,1.0,,,0 days 00:00:18.048000,0 days 00:00:32.327000,0 days 00:00:22.005000,0 days 01:13:50.662000,0 days 01:14:22.989000,0 days 01:14:44.994000,294.0,219.0,268.0,288.0,False,MEDIUM,16.0,True,Alpine,0 days 01:13:32.607000,2024-06-30 13:21:03.718,1,9.0,False,,False,True,2024
0 days 01:15:57.355000,GAS,10,0 days 00:01:12.368000,17.0,1.0,,,0 days 00:00:18.098000,0 days 00:00:32.338000,0 days 00:00:21.932000,0 days 01:15:03.092000,0 days 01:15:35.430000,0 days 01:15:57.362000,292.0,221.0,268.0,289.0,False,MEDIUM,17.0,True,Alpine,0 days 01:14:44.987000,2024-06-30 13:22:16.098,1,9.0,False,,False,True,2024
0 days 01:17:09.804000,GAS,10,0 days 00:01:12.449000,18.0,1.0,,,0 days 00:00:18.054000,0 days 00:00:32.301000,0 days 00:00:22.094000,0 days 01:16:15.416000,0 days 01:16:47.717000,0 days 01:17:09.811000,293.0,220.0,268.0,289.0,False,MEDIUM,18.0,True,Alpine,0 days 01:15:57.355000,2024-06-30 13:23:28.466,1,9.0,False,,False,True,2024
0 days 01:18:22.276000,GAS,10,0 days 00:01:12.472000,19.0,1.0,,,0 days 00:00:18.028000,0 days 00:00:32.337000,0 days 00:00:22.107000,0 days 01:17:27.839000,0 days 01:18:00.176000,0 days 01:18:22.283000,,222.0,272.0,290.0,False,MEDIUM,19.0,True,Alpine,0 days 01:17:09.804000,2024-06-30 13:24:40.915,1,8.0,False,,False,True,2024
0 days 01:19:38.085000,GAS,10,0 days 00:01:15.809000,20.0,1.0,,0 days 01:19:34.804000,0 days 00:00:17.902000,0 days 00:00:32.392000,0 days 00:00:25.515000,0 days 01:18:40.185000,0 days 01:19:12.577000,0 days 01:19:38.092000,291.0,218.0,,288.0,False,MEDIUM,20.0,True,Alpine,0 days 01:18:22.276000,2024-06-30 13:25:53.387,1,8.0,False,,False,False,2024
0 days 01:21:06.068000,GAS,10,0 days 00:01:27.983000,21.0,2.0,0 days 01:19:56.217000,,0 days 00:00:34.527000,0 days 00:00:31.634000,0 days 00:00:21.822000,0 days 01:20:12.619000,0 days 01:20:44.253000,0 days 01:21:06.075000,294.0,225.0,278.0,293.0,False,HARD,1.0,True,Alpine,0 days 01:19:38.085000,2024-06-30 13:27:09.196,1,16.0,False,,False,False,2024
0 days 01:22:17.280000,GAS,10,0 days 00:01:11.212000,22.0,2.0,,,0 days 00:00:17.706000,0 days 00:00:31.827000,0 days 00:00:21.679000,0 days 01:21:23.781000,0 days 01:21:55.608000,0 days 01:22:17.287000,306.0,224.0,270.0,293.0,False,HARD,2.0,True,Alpine,0 days 01:21:06.068000,2024-06-30 13:28:37.179,1,14.0,False,,False,True,2024
0 days 01:23:28.355000,GAS,10,0 days 00:01:11.075000,23.0,2.0,,,0 days 00:00:17.797000,0 days 00:00:31.696000,0 days 00:00:21.582000,0 days 01:22:35.084000,0 days 01:23:06.780000,0 days 01:23:28.362000,293.0,227.0,277.0,292.0,False,HARD,3.0,True,Alpine,0 days 01:22:17.280000,2024-06-30 13:29:48.391,1,14.0,False,,False,True,2024
0 days 01:24:39.272000,GAS,10,0 days 00:01:10.917000,24.0,2.0,,,0 days 00:00:17.440000,0 days 00:00:31.786000,0 days 00:00:21.691000,0 days 01:23:45.802000,0 days 01:24:17.588000,0 days 01:24:39.279000,311.0,224.0,278.0,305.0,True,HARD,4.0,True,Alpine,0 days 01:23:28.355000,2024-06-30 13:30:59.466,1,14.0,False,,False,True,2024
0 days 01:25:49.997000,GAS,10,0 days 00:01:10.725000,25.0,2.0,,,0 days 00:00:17.411000,0 days 00:00:31.763000,0 days 00:00:21.551000,0 days 01:24:56.690000,0 days 01:25:28.453000,0 days 01:25:50.004000,322.0,224.0,271.0,301.0,True,HARD,5.0,True,Alpine,0 days 01:24:39.272000,2024-06-30 13:32:10.383,1,13.0,False,,False,True,2024
0 days 01:27:01.160000,GAS,10,0 days 00:01:11.163000,26.0,2.0,,,0 days 00:00:17.852000,0 days 00:00:31.711000,0 days 00:00:21.600000,0 days 01:26:07.856000,0 days 01:26:39.567000,0 days 01:27:01.167000,292.0,223.0,270.0,287.0,False,HARD,6.0,True,Alpine,0 days 01:25:49.997000,2024-06-30 13:33:21.108,1,13.0,False,,False,True,2024
0 days 01:28:12.503000,GAS,10,0 days 00:01:11.343000,27.0,2.0,,,0 days 00:00:17.933000,0 days 00:00:31.821000,0 days 00:00:21.589000,0 days 01:27:19.100000,0 days 01:27:50.921000,0 days 01:28:12.510000,291.0,223.0,272.0,287.0,False,HARD,7.0,True,Alpine,0 days 01:27:01.160000,2024-06-30 13:34:32.271,1,13.0,False,,False,True,2024
0 days 01:29:23.726000,GAS,10,0 days 00:01:11.223000,28.0,2.0,,,0 days 00:00:17.736000,0 days 00:00:31.837000,0 days 00:00:21.650000,0 days 01:28:30.246000,0 days 01:29:02.083000,0 days 01:29:23.733000,296.0,225.0,273.0,290.0,False,HARD,8.0,True,Alpine,0 days 01:28:12.503000,2024-06-30 13:35:43.614,1,13.0,False,,False,True,2024
0 days 01:30:35.453000,GAS,10,0 days 00:01:11.727000,29.0,2.0,,,0 days 00:00:17.830000,0 days 00:00:32.169000,0 days 00:00:21.728000,0 days 01:29:41.563000,0 days 01:30:13.732000,0 days 01:30:35.460000,,222.0,279.0,292.0,False,HARD,9.0,True,Alpine,0 days 01:29:23.726000,2024-06-30 13:36:54.837,1,13.0,False,,False,True,2024
0 days 01:31:46.988000,GAS,10,0 days 00:01:11.535000,30.0,2.0,,,0 days 00:00:17.404000,0 days 00:00:32.384000,0 days 00:00:21.747000,0 days 01:30:52.864000,0 days 01:31:25.248000,0 days 01:31:46.995000,313.0,219.0,280.0,309.0,False,HARD,10.0,True,Alpine,0 days 01:30:35.453000,2024-06-30 13:38:06.564,1,13.0,False,,False,True,2024
