DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,year,LapTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,LapStartTime_s,PitInTime_s,PitOutTime_s,LapStartDate_s
10,55.0,3.0,304.0,223.0,273.0,303.0,0,4,17.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.936000,0 days 00:00:31.547000,0 days 00:00:21.745000,0 days 02:18:01.724000,0 days 02:18:33.271000,0 days 02:18:55.016000,7.1e-08,17.936,31.547,21.745,8281.724,8313.271,8335.016,8263.784,0.0,0.0,0.0
10,56.0,3.0,285.0,226.0,273.0,306.0,0,4,18.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.045000,0 days 00:00:31.747000,0 days 00:00:21.740000,0 days 02:19:13.061000,0 days 02:19:44.808000,0 days 02:20:06.548000,7.1e-08,18.045,31.747,21.74,8353.061,8384.808,8406.548,8335.012,0.0,0.0,0.0
10,57.0,3.0,293.0,225.0,273.0,293.0,0,4,19.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.662000,0 days 00:00:31.291000,0 days 00:00:21.331000,0 days 02:20:24.210000,0 days 02:20:55.501000,0 days 02:21:16.832000,7e-08,17.662,31.291,21.331,8424.21,8455.501,8476.832,8406.544,0.0,0.0,0.0
10,58.0,3.0,295.0,225.0,275.0,295.0,0,4,20.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.727000,0 days 00:00:31.251000,0 days 00:00:21.466000,0 days 02:21:34.559000,0 days 02:22:05.810000,0 days 02:22:27.276000,7e-08,17.727,31.251,21.466,8494.559,8525.81,8547.276,8476.828,0.0,0.0,0.0
10,59.0,3.0,0.0,226.0,275.0,294.0,0,4,21.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.677000,0 days 00:00:31.111000,0 days 00:00:21.434000,0 days 02:22:44.953000,0 days 02:23:16.064000,0 days 02:23:37.498000,7e-08,17.677,31.111,21.434,8564.953,8596.064,8617.498,8547.272,0.0,0.0,0.0
10,60.0,3.0,296.0,224.0,273.0,291.0,0,4,22.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.679000,0 days 00:00:31.633000,0 days 00:00:21.669000,0 days 02:23:55.177000,0 days 02:24:26.810000,0 days 02:24:48.479000,7e-08,17.679,31.633,21.669,8635.177,8666.81,8688.479,8617.494,0.0,0.0,0.0
10,61.0,3.0,293.0,223.0,272.0,290.0,0,4,23.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.724000,0 days 00:00:31.515000,0 days 00:00:21.664000,0 days 02:25:06.203000,0 days 02:25:37.718000,0 days 02:25:59.382000,7e-08,17.724,31.515,21.664,8706.203,8737.718,8759.382,8688.475,0.0,0.0,0.0
10,62.0,3.0,296.0,222.0,243.0,291.0,0,4,24.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.781000,0 days 00:00:31.554000,0 days 00:00:21.833000,0 days 02:26:17.163000,0 days 02:26:48.717000,0 days 02:27:10.550000,7.1e-08,17.781,31.554,21.833,8777.163,8808.717,8830.55,8759.378,0.0,0.0,0.0
10,63.0,3.0,309.0,227.0,274.0,306.0,0,4,25.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.307000,0 days 00:00:31.619000,0 days 00:00:21.694000,0 days 02:27:28.857000,0 days 02:28:00.476000,0 days 02:28:22.170000,7.1e-08,18.307,31.619,21.694,8848.857,8880.476,8902.17,8830.546,0.0,0.0,0.0
10,64.0,3.0,294.0,226.0,274.0,292.0,0,4,26.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.694000,0 days 00:00:31.414000,0 days 00:00:21.612000,0 days 02:28:39.864000,0 days 02:29:11.278000,0 days 02:29:32.890000,7e-08,17.694,31.414,21.612,8919.864,8951.278,8972.89,8902.166,0.0,0.0,0.0
10,65.0,3.0,0.0,225.0,272.0,291.0,0,4,27.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.673000,0 days 00:00:31.513000,0 days 00:00:21.702000,0 days 02:29:50.563000,0 days 02:30:22.076000,0 days 02:30:43.778000,7e-08,17.673,31.513,21.702,8990.563,9022.076,9043.778,8972.886,0.0,0.0,0.0
10,66.0,3.0,293.0,224.0,273.0,291.0,0,4,28.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.863000,0 days 00:00:31.603000,0 days 00:00:21.680000,0 days 02:31:01.641000,0 days 02:31:33.244000,0 days 02:31:54.924000,7.1e-08,17.863,31.603,21.68,9061.641,9093.244,9114.924,9043.774,0.0,0.0,0.0
10,67.0,3.0,295.0,224.0,279.0,294.0,0,4,29.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.774000,0 days 00:00:31.635000,0 days 00:00:23.127000,0 days 02:32:12.698000,0 days 02:32:44.333000,0 days 02:33:07.460000,7.2e-08,17.774,31.635,23.127,9132.698,9164.333,9187.46,9114.92,0.0,0.0,0.0
10,68.0,3.0,320.0,226.0,274.0,298.0,0,4,30.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.412000,0 days 00:00:31.622000,0 days 00:00:21.782000,0 days 02:33:24.872000,0 days 02:33:56.494000,0 days 02:34:18.276000,7e-08,17.412,31.622,21.782,9204.872,9236.494,9258.276,9187.456,0.0,0.0,0.0
10,69.0,3.0,306.0,226.0,274.0,297.0,0,4,31.0,1,14,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.648000,0 days 00:00:31.673000,0 days 00:00:21.706000,0 days 02:34:35.924000,0 days 02:35:07.597000,0 days 02:35:29.303000,7.1e-08,17.648,31.673,21.706,9275.924,9307.597,9329.303,9258.272,0.0,0.0,0.0
18,1.0,1.0,293.0,163.0,210.0,297.0,0,4,2.0,0,15,124,16.0,0,2025,0 days 00:00:00.000000110,0 days 00:00:00,0 days 00:00:33.827000,0 days 00:00:53.570000,0 days 00:00:00,0 days 01:12:05.903000,0 days 01:12:59.405000,1.1e-07,0.0,33.827,53.57,0.0,4325.903,4379.405,4268.287,0.0,0.0,0.0
18,2.0,1.0,147.0,183.0,230.0,175.0,1,4,3.0,0,15,4,13.0,0,2025,0 days 00:00:00.000000107,0 days 00:00:25.121000,0 days 00:00:47.951000,0 days 00:00:34.550000,0 days 01:13:24.447000,0 days 01:14:12.398000,0 days 01:14:46.948000,1.07e-07,25.121,47.951,34.55,4404.447,4452.398,4486.948,4379.308,0.0,0.0,0.0
18,3.0,1.0,198.0,121.0,270.0,157.0,1,4,4.0,0,15,41,13.0,0,2025,0 days 00:00:00.000000102,0 days 00:00:24.770000,0 days 00:00:49.624000,0 days 00:00:28.509000,0 days 01:15:11.718000,0 days 01:16:01.342000,0 days 01:16:29.851000,1.02e-07,24.77,49.624,28.509,4511.718,4561.342,4589.851,4486.93,0.0,0.0,0.0
18,4.0,1.0,297.0,224.0,271.0,297.0,1,4,5.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.904000,0 days 00:00:32.628000,0 days 00:00:22.185000,0 days 01:16:47.755000,0 days 01:17:20.383000,0 days 01:17:42.568000,7.2e-08,17.904,32.628,22.185,4607.755,4640.383,4662.568,4589.833,0.0,0.0,0.0
18,5.0,1.0,315.0,221.0,280.0,307.0,1,4,6.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.544000,0 days 00:00:32.236000,0 days 00:00:22.008000,0 days 01:18:00.112000,0 days 01:18:32.348000,0 days 01:18:54.356000,7.1e-08,17.544,32.236,22.008,4680.112,4712.348,4734.356,4662.55,0.0,0.0,0.0
18,6.0,1.0,314.0,221.0,279.0,307.0,1,4,7.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.381000,0 days 00:00:32.224000,0 days 00:00:22.007000,0 days 01:19:11.737000,0 days 01:19:43.961000,0 days 01:20:05.968000,7.1e-08,17.381,32.224,22.007,4751.737,4783.961,4805.968,4734.338,0.0,0.0,0.0
18,7.0,1.0,312.0,223.0,278.0,306.0,1,4,8.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.352000,0 days 00:00:31.941000,0 days 00:00:21.776000,0 days 01:20:23.320000,0 days 01:20:55.261000,0 days 01:21:17.037000,7.1e-08,17.352,31.941,21.776,4823.32,4855.261,4877.037,4805.95,0.0,0.0,0.0
18,8.0,1.0,316.0,226.0,277.0,302.0,1,4,9.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.197000,0 days 00:00:31.831000,0 days 00:00:21.903000,0 days 01:21:34.234000,0 days 01:22:06.065000,0 days 01:22:27.968000,7e-08,17.197,31.831,21.903,4894.234,4926.065,4947.968,4877.019,0.0,0.0,0.0
18,9.0,1.0,308.0,222.0,278.0,306.0,0,4,10.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.360000,0 days 00:00:31.931000,0 days 00:00:21.876000,0 days 01:22:45.328000,0 days 01:23:17.259000,0 days 01:23:39.135000,7.1e-08,17.36,31.931,21.876,4965.328,4997.259,5019.135,4947.95,0.0,0.0,0.0
18,10.0,1.0,312.0,225.0,277.0,306.0,0,4,11.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.402000,0 days 00:00:31.855000,0 days 00:00:22,0 days 01:23:56.537000,0 days 01:24:28.392000,0 days 01:24:50.392000,7.1e-08,17.402,31.855,22.0,5036.537,5068.392,5090.392,5019.117,0.0,0.0,0.0
18,11.0,1.0,310.0,225.0,276.0,307.0,0,4,12.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.404000,0 days 00:00:31.994000,0 days 00:00:22.315000,0 days 01:25:07.796000,0 days 01:25:39.790000,0 days 01:26:02.105000,7.1e-08,17.404,31.994,22.315,5107.796,5139.79,5162.105,5090.374,0.0,0.0,0.0
18,12.0,1.0,319.0,215.0,279.0,305.0,0,4,13.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.554000,0 days 00:00:32.792000,0 days 00:00:22.358000,0 days 01:26:19.659000,0 days 01:26:52.451000,0 days 01:27:14.809000,7.2e-08,17.554,32.792,22.358,5179.659,5212.451,5234.809,5162.087,0.0,0.0,0.0
18,13.0,1.0,307.0,219.0,275.0,312.0,0,4,14.0,0,15,1,11.0,0,2025,0 days 00:00:00.000000073,0 days 00:00:17.515000,0 days 00:00:32.718000,0 days 00:00:23.025000,0 days 01:27:32.324000,0 days 01:28:05.042000,0 days 01:28:28.067000,7.3e-08,17.515,32.718,23.025,5252.324,5285.042,5308.067,5234.791,0.0,0.0,0.0
18,14.0,1.0,303.0,223.0,268.0,297.0,0,4,15.0,0,15,1,10.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.820000,0 days 00:00:32.122000,0 days 00:00:22.022000,0 days 01:28:45.887000,0 days 01:29:18.009000,0 days 01:29:40.031000,7.1e-08,17.82,32.122,22.022,5325.887,5358.009,5380.031,5308.049,0.0,0.0,0.0
18,16.0,1.0,308.0,223.0,276.0,304.0,0,4,17.0,0,15,1,11.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.638000,0 days 00:00:32.558000,0 days 00:00:22.028000,0 days 01:31:11.071000,0 days 01:31:43.629000,0 days 01:32:05.657000,7.2e-08,17.638,32.558,22.028,5471.071,5503.629,5525.657,5453.415,0.0,0.0,0.0
18,17.0,1.0,306.0,225.0,276.0,306.0,0,4,18.0,0,15,1,11.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.586000,0 days 00:00:32.209000,0 days 00:00:22.060000,0 days 01:32:23.243000,0 days 01:32:55.452000,0 days 01:33:17.512000,7.1e-08,17.586,32.209,22.06,5543.243,5575.452,5597.512,5525.639,0.0,0.0,0.0
18,18.0,1.0,307.0,226.0,276.0,305.0,0,4,19.0,0,15,1,10.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.658000,0 days 00:00:32.202000,0 days 00:00:22.028000,0 days 01:33:35.170000,0 days 01:34:07.372000,0 days 01:34:29.400000,7.1e-08,17.658,32.202,22.028,5615.17,5647.372,5669.4,5597.494,0.0,0.0,0.0
18,19.0,1.0,302.0,221.0,269.0,292.0,0,4,20.0,0,15,1,9.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.724000,0 days 00:00:32.654000,0 days 00:00:22,0 days 01:34:47.124000,0 days 01:35:19.778000,0 days 01:35:41.778000,7.2e-08,17.724,32.654,22.0,5687.124,5719.778,5741.778,5669.382,0.0,0.0,0.0
18,20.0,1.0,281.0,224.0,270.0,282.0,0,4,21.0,0,15,1,8.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:18.013000,0 days 00:00:32.721000,0 days 00:00:21.924000,0 days 01:35:59.791000,0 days 01:36:32.512000,0 days 01:36:54.436000,7.2e-08,18.013,32.721,21.924,5759.791,5792.512,5814.436,5741.76,0.0,0.0,0.0
18,21.0,1.0,301.0,223.0,270.0,289.0,0,4,22.0,0,15,1,8.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.885000,0 days 00:00:32.470000,0 days 00:00:21.857000,0 days 01:37:12.321000,0 days 01:37:44.791000,0 days 01:38:06.648000,7.2e-08,17.885,32.47,21.857,5832.321,5864.791,5886.648,5814.418,0.0,0.0,0.0
18,22.0,1.0,300.0,226.0,270.0,282.0,0,4,23.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.869000,0 days 00:00:32.472000,0 days 00:00:21.834000,0 days 01:38:24.517000,0 days 01:38:56.989000,0 days 01:39:18.823000,7.2e-08,17.869,32.472,21.834,5904.517,5936.989,5958.823,5886.63,0.0,0.0,0.0
18,23.0,1.0,289.0,223.0,269.0,287.0,0,4,24.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.983000,0 days 00:00:32.083000,0 days 00:00:21.977000,0 days 01:39:36.806000,0 days 01:40:08.889000,0 days 01:40:30.866000,7.2e-08,17.983,32.083,21.977,5976.806,6008.889,6030.866,5958.805,0.0,0.0,0.0
18,24.0,1.0,302.0,230.0,268.0,282.0,0,4,25.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.938000,0 days 00:00:32.190000,0 days 00:00:21.908000,0 days 01:40:48.804000,0 days 01:41:20.994000,0 days 01:41:42.902000,7.2e-08,17.938,32.19,21.908,6048.804,6080.994,6102.902,6030.848,0.0,0.0,0.0
18,25.0,1.0,291.0,217.0,270.0,286.0,0,4,26.0,0,15,1,9.0,0,2025,0 days 00:00:00.000000074,0 days 00:00:18.125000,0 days 00:00:33.368000,0 days 00:00:22.522000,0 days 01:42:01.027000,0 days 01:42:34.395000,0 days 01:42:56.917000,7.4e-08,18.125,33.368,22.522,6121.027,6154.395,6176.917,6102.884,0.0,0.0,0.0
18,26.0,1.0,293.0,218.0,0.0,285.0,0,4,27.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000078,0 days 00:00:18.010000,0 days 00:00:33.710000,0 days 00:00:26.685000,0 days 01:43:14.927000,0 days 01:43:48.637000,0 days 01:44:15.322000,7.8e-08,18.01,33.71,26.685,6194.927,6228.637,6255.322,6176.899,6251.971,0.0,0.0
18,27.0,2.0,290.0,229.0,271.0,289.0,0,5,2.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000089,0 days 00:00:36.222000,0 days 00:00:31.490000,0 days 00:00:21.520000,0 days 01:44:51.544000,0 days 01:45:23.034000,0 days 01:45:44.554000,8.9e-08,36.222,31.49,21.52,6291.544,6323.034,6344.554,6255.304,0.0,6274.877,0.0
18,28.0,2.0,291.0,229.0,272.0,289.0,1,5,3.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.894000,0 days 00:00:31.141000,0 days 00:00:21.531000,0 days 01:46:02.448000,0 days 01:46:33.589000,0 days 01:46:55.120000,7e-08,17.894,31.141,21.531,6362.448,6393.589,6415.12,6344.536,0.0,0.0,0.0
18,29.0,2.0,288.0,226.0,272.0,287.0,1,5,4.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.760000,0 days 00:00:31.261000,0 days 00:00:21.489000,0 days 01:47:12.880000,0 days 01:47:44.141000,0 days 01:48:05.630000,7e-08,17.76,31.261,21.489,6432.88,6464.141,6485.63,6415.102,0.0,0.0,0.0
18,30.0,2.0,290.0,227.0,273.0,288.0,0,5,5.0,0,15,12,16.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.857000,0 days 00:00:31.408000,0 days 00:00:21.551000,0 days 01:48:23.487000,0 days 01:48:54.895000,0 days 01:49:16.446000,7e-08,17.857,31.408,21.551,6503.487,6534.895,6556.446,6485.612,0.0,0.0,0.0
18,31.0,2.0,296.0,228.0,272.0,290.0,0,5,6.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.880000,0 days 00:00:31.342000,0 days 00:00:21.557000,0 days 01:49:34.326000,0 days 01:50:05.668000,0 days 01:50:27.225000,7e-08,17.88,31.342,21.557,6574.326,6605.668,6627.225,6556.428,0.0,0.0,0.0
18,32.0,2.0,294.0,227.0,273.0,291.0,0,5,7.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.995000,0 days 00:00:31.531000,0 days 00:00:21.557000,0 days 01:50:45.220000,0 days 01:51:16.751000,0 days 01:51:38.308000,7.1e-08,17.995,31.531,21.557,6645.22,6676.751,6698.308,6627.207,0.0,0.0,0.0
18,33.0,2.0,293.0,229.0,272.0,291.0,0,5,8.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.792000,0 days 00:00:31.373000,0 days 00:00:21.500000,0 days 01:51:56.100000,0 days 01:52:27.473000,0 days 01:52:48.973000,7e-08,17.792,31.373,21.5,6716.1,6747.473,6768.973,6698.29,0.0,0.0,0.0
18,34.0,2.0,294.0,229.0,271.0,292.0,0,5,9.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.757000,0 days 00:00:31.268000,0 days 00:00:21.616000,0 days 01:53:06.730000,0 days 01:53:37.998000,0 days 01:53:59.614000,7e-08,17.757,31.268,21.616,6786.73,6817.998,6839.614,6768.955,0.0,0.0,0.0
18,35.0,2.0,290.0,226.0,273.0,289.0,0,5,10.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.941000,0 days 00:00:31.454000,0 days 00:00:21.545000,0 days 01:54:17.555000,0 days 01:54:49.009000,0 days 01:55:10.554000,7e-08,17.941,31.454,21.545,6857.555,6889.009,6910.554,6839.596,0.0,0.0,0.0
18,36.0,2.0,300.0,217.0,273.0,293.0,0,5,11.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.681000,0 days 00:00:31.580000,0 days 00:00:21.612000,0 days 01:55:28.235000,0 days 01:55:59.815000,0 days 01:56:21.427000,7e-08,17.681,31.58,21.612,6928.235,6959.815,6981.427,6910.536,0.0,0.0,0.0
18,37.0,2.0,303.0,217.0,274.0,299.0,0,5,12.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.749000,0 days 00:00:31.401000,0 days 00:00:21.623000,0 days 01:56:39.176000,0 days 01:57:10.577000,0 days 01:57:32.200000,7e-08,17.749,31.401,21.623,6999.176,7030.577,7052.2,6981.409,0.0,0.0,0.0
18,38.0,2.0,0.0,218.0,278.0,301.0,0,5,13.0,0,15,1,15.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.656000,0 days 00:00:31.515000,0 days 00:00:21.745000,0 days 01:57:49.856000,0 days 01:58:21.371000,0 days 01:58:43.116000,7e-08,17.656,31.515,21.745,7069.856,7101.371,7123.116,7052.182,0.0,0.0,0.0
18,39.0,2.0,319.0,225.0,272.0,291.0,0,5,14.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.428000,0 days 00:00:31.629000,0 days 00:00:21.656000,0 days 01:59:00.544000,0 days 01:59:32.173000,0 days 01:59:53.829000,7e-08,17.428,31.629,21.656,7140.544,7172.173,7193.829,7123.098,0.0,0.0,0.0
18,40.0,2.0,299.0,214.0,272.0,290.0,0,5,15.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.695000,0 days 00:00:31.773000,0 days 00:00:21.605000,0 days 02:00:11.524000,0 days 02:00:43.297000,0 days 02:01:04.902000,7.1e-08,17.695,31.773,21.605,7211.524,7243.297,7264.902,7193.811,0.0,0.0,0.0
18,41.0,2.0,210.0,220.0,274.0,309.0,0,5,16.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:18.410000,0 days 00:00:32.308000,0 days 00:00:21.573000,0 days 02:01:23.312000,0 days 02:01:55.620000,0 days 02:02:17.193000,7.2e-08,18.41,32.308,21.573,7283.312,7315.62,7337.193,7264.884,0.0,0.0,0.0
18,42.0,2.0,301.0,221.0,273.0,297.0,0,5,17.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.686000,0 days 00:00:31.519000,0 days 00:00:21.539000,0 days 02:02:34.879000,0 days 02:03:06.398000,0 days 02:03:27.937000,7e-08,17.686,31.519,21.539,7354.879,7386.398,7407.937,7337.175,0.0,0.0,0.0
18,43.0,2.0,239.0,222.0,273.0,313.0,0,5,18.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:18.047000,0 days 00:00:32.249000,0 days 00:00:21.744000,0 days 02:03:45.984000,0 days 02:04:18.233000,0 days 02:04:39.977000,7.2e-08,18.047,32.249,21.744,7425.984,7458.233,7479.977,7407.919,0.0,0.0,0.0
18,44.0,2.0,306.0,217.0,272.0,300.0,0,5,19.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.660000,0 days 00:00:31.735000,0 days 00:00:21.685000,0 days 02:04:57.637000,0 days 02:05:29.372000,0 days 02:05:51.057000,7.1e-08,17.66,31.735,21.685,7497.637,7529.372,7551.057,7479.959,0.0,0.0,0.0
18,45.0,2.0,303.0,216.0,272.0,297.0,0,5,20.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.590000,0 days 00:00:31.742000,0 days 00:00:21.845000,0 days 02:06:08.647000,0 days 02:06:40.389000,0 days 02:07:02.234000,7.1e-08,17.59,31.742,21.845,7568.647,7600.389,7622.234,7551.039,0.0,0.0,0.0
18,46.0,2.0,304.0,216.0,272.0,299.0,0,5,21.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.654000,0 days 00:00:31.532000,0 days 00:00:21.626000,0 days 02:07:19.888000,0 days 02:07:51.420000,0 days 02:08:13.046000,7e-08,17.654,31.532,21.626,7639.888,7671.42,7693.046,7622.216,0.0,0.0,0.0
18,47.0,2.0,305.0,219.0,270.0,299.0,0,5,22.0,0,15,1,12.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.595000,0 days 00:00:31.550000,0 days 00:00:21.918000,0 days 02:08:30.641000,0 days 02:09:02.191000,0 days 02:09:24.109000,7.1e-08,17.595,31.55,21.918,7710.641,7742.191,7764.109,7693.028,0.0,0.0,0.0
18,48.0,2.0,302.0,217.0,273.0,296.0,0,5,23.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.559000,0 days 00:00:32.628000,0 days 00:00:22.050000,0 days 02:09:41.668000,0 days 02:10:14.296000,0 days 02:10:36.346000,7.2e-08,17.559,32.628,22.05,7781.668,7814.296,7836.346,7764.091,0.0,0.0,0.0
18,49.0,2.0,304.0,218.0,272.0,300.0,0,5,24.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.594000,0 days 00:00:31.820000,0 days 00:00:21.778000,0 days 02:10:53.940000,0 days 02:11:25.760000,0 days 02:11:47.538000,7.1e-08,17.594,31.82,21.778,7853.94,7885.76,7907.538,7836.328,0.0,0.0,0.0
18,50.0,2.0,0.0,217.0,273.0,299.0,0,5,25.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.566000,0 days 00:00:31.763000,0 days 00:00:21.674000,0 days 02:12:05.104000,0 days 02:12:36.867000,0 days 02:12:58.541000,7.1e-08,17.566,31.763,21.674,7925.104,7956.867,7978.541,7907.52,0.0,0.0,0.0
18,51.0,2.0,303.0,215.0,273.0,302.0,0,5,26.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.613000,0 days 00:00:31.811000,0 days 00:00:21.912000,0 days 02:13:16.154000,0 days 02:13:47.965000,0 days 02:14:09.877000,7.1e-08,17.613,31.811,21.912,7996.154,8027.965,8049.877,7978.523,0.0,0.0,0.0
18,52.0,2.0,302.0,220.0,273.0,300.0,0,5,27.0,0,15,1,13.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.749000,0 days 00:00:31.693000,0 days 00:00:21.709000,0 days 02:14:27.626000,0 days 02:14:59.319000,0 days 02:15:21.028000,7.1e-08,17.749,31.693,21.709,8067.626,8099.319,8121.028,8049.859,0.0,0.0,0.0
18,53.0,2.0,300.0,214.0,0.0,303.0,0,5,28.0,0,15,1,14.0,0,2025,0 days 00:00:00.000000075,0 days 00:00:17.692000,0 days 00:00:32.518000,0 days 00:00:25.426000,0 days 02:15:38.720000,0 days 02:16:11.238000,0 days 02:16:36.664000,7.5e-08,17.692,32.518,25.426,8138.72,8171.238,8196.664,8121.01,8193.467,0.0,0.0
18,54.0,3.0,298.0,225.0,275.0,295.0,0,2,1.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000087,0 days 00:00:34.858000,0 days 00:00:31.059000,0 days 00:00:21.280000,0 days 02:17:11.522000,0 days 02:17:42.581000,0 days 02:18:03.861000,8.7e-08,34.858,31.059,21.28,8231.522,8262.581,8283.861,8196.646,0.0,8215.119,0.0
18,55.0,3.0,300.0,224.0,274.0,297.0,1,2,2.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.407000,0 days 00:00:30.627000,0 days 00:00:21.180000,0 days 02:18:21.268000,0 days 02:18:51.895000,0 days 02:19:13.075000,6.9e-08,17.407,30.627,21.18,8301.268,8331.895,8353.075,8283.843,0.0,0.0,0.0
18,56.0,3.0,0.0,221.0,274.0,298.0,0,2,3.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.445000,0 days 00:00:30.790000,0 days 00:00:21.228000,0 days 02:19:30.520000,0 days 02:20:01.310000,0 days 02:20:22.538000,6.9e-08,17.445,30.79,21.228,8370.52,8401.31,8422.538,8353.057,0.0,0.0,0.0
18,57.0,3.0,301.0,224.0,275.0,297.0,0,2,4.0,0,15,1,16.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.427000,0 days 00:00:30.696000,0 days 00:00:21.329000,0 days 02:20:39.965000,0 days 02:21:10.661000,0 days 02:21:31.990000,6.9e-08,17.427,30.696,21.329,8439.965,8470.661,8491.99,8422.52,0.0,0.0,0.0
